2.0	   49.1434
2.0	   49.2881
2.0	   49.8228
2.0	   50.0421
2.0	   50.1149
2.0	   50.1730
2.0	   50.2279
2.0	   50.2963
2.0	   50.3433
2.0	   50.4068
2.0	   50.4470
2.0	   50.4712
2.0	   50.6872
2.0	   50.7520
2.0	   50.9125
2.0	   51.0977
2.0	   51.1958
2.0	   51.2466
2.0	   51.3878
2.0	   51.4240
2.0	   51.6400
2.0	   52.0562
2.0	   52.1876
2.0	   52.2769
2.0	   52.3928
2.0	   52.5596
2.0	   52.7919
2.0	   52.9510
2.0	   53.0755
2.0	   53.2508
2.0	   53.2902
2.0	   53.4604
2.0	   53.6021
2.0	   53.6415
2.0	   53.7167
2.0	   53.8835
2.0	   53.9264
2.0	   54.0092
2.0	   54.0683
2.0	   54.2183
2.0	   54.4688
2.0	   54.5718
2.0	   54.7064
2.0	   54.8608
2.0	   54.9934
2.0	   55.1615
2.0	   55.5179
2.0	   55.6173
2.0	   55.6950
2.0	   55.7384
2.0	   55.8559
2.0	   56.0129
2.0	   56.0792
2.0	   56.1088
2.0	   56.1561
2.0	   56.1889
2.0	   56.5660
2.0	   56.8135
2.0	   57.1090
2.0	   57.1996
2.0	   57.2861
2.0	   57.4057
2.0	   57.5444
2.0	   57.6864
2.0	   57.9135
2.0	   58.0775
2.0	   58.1711
2.0	   58.2930
2.0	   58.3601
2.0	   58.4479
2.0	   58.5997
2.0	   58.6421
2.0	   58.7457
2.0	   58.7697
2.0	   59.0286
2.0	   59.2136
2.0	   59.3575
2.0	   59.6095
2.0	   59.7891
2.0	   59.8582
2.0	   59.9393
2.0	   60.3334
2.0	   60.5902
2.0	   60.6153
2.0	   60.7840
2.0	   60.8870
2.0	   60.9413
2.0	   61.0428
2.0	   61.2645
2.0	   61.3190
2.0	   61.4184
2.0	   61.7044
2.0	   61.8436
2.0	   62.1282
2.0	   62.1744
2.0	   62.2214
2.0	   62.3220
2.0	   62.4663
2.0	   62.5165
2.0	   62.5679
2.0	   62.5894
2.0	   62.5981
2.0	   62.6586
2.0	   62.7109
2.0	   62.7549
2.0	   62.7748
2.0	   62.8321
2.0	   62.8532
2.0	   62.9281
2.0	   62.9965
2.0	   63.0339
2.0	   63.0908
2.0	   63.2114
2.0	   63.3914
2.0	   63.4299
2.0	   63.4482
2.0	   63.5228
2.0	   63.6867
2.0	   63.7741
2.0	   63.9963
2.0	   64.1818
2.0	   64.3048
2.0	   64.4239
2.0	   64.5440
2.0	   64.6353
2.0	   65.0586
2.0	   65.1735
2.0	   65.2631
2.0	   65.2733
2.0	   65.3991
2.0	   65.4559
2.0	   65.5466
2.0	   65.5771
2.0	   65.6836
2.0	   65.7228
2.0	   65.7514
2.0	   65.8742
2.0	   65.8914
2.0	   65.9182
2.0	   65.9969
2.0	   66.2278
2.0	   66.3790
2.0	   66.7692
2.0	   66.9177
2.0	   67.0168
2.0	   67.1121
2.0	   67.2303
2.0	   67.3857
2.0	   67.5957
2.0	   67.7108
2.0	   67.7763
2.0	   67.8888
2.0	   68.1884
2.0	   68.3644
2.0	   68.5435
2.0	   68.6748
2.0	   68.7526
2.0	   68.8082
2.0	   68.9332
2.0	   68.9686
2.0	   68.9917
2.0	   69.0749
2.0	   69.2836
2.0	   69.8246
2.0	   70.1632
2.0	   70.3422
2.0	   70.4966
2.0	   70.5193
2.0	   70.7635
2.0	   70.9126
2.0	   71.0643
2.0	   71.2744
2.0	   71.4176
2.0	   71.5755
2.0	   71.7474
2.0	   71.9277
2.0	   71.9801
2.0	   72.0525
2.0	   72.1654
2.0	   72.4616
2.0	   72.6142
2.0	   72.8359
2.0	   73.3618
2.0	   73.5523
2.0	   73.9219
2.0	   74.0688
2.0	   74.1933
2.0	   74.4578
2.0	   74.6026
2.0	   74.6732
2.0	   75.0214
2.0	   75.0679
2.0	   75.1232
2.0	   75.1532
2.0	   75.4981
2.0	   75.5621
2.0	   75.5960
2.0	   75.7591
2.0	   75.8854
2.0	   75.9362
2.0	   75.9811
2.0	   76.0135
2.0	   76.0443
2.0	   76.0807
2.0	   76.0891
2.0	   76.1407
2.0	   76.1564
2.0	   76.2235
2.0	   76.2604
2.0	   76.2662
2.0	   76.2732
2.0	   76.2807
2.0	   76.4877
2.0	   76.6965
2.0	   76.7471
2.0	   76.9449
2.0	   77.3482
2.0	   77.4586
2.0	   77.6341
2.0	   77.7185
2.0	   77.8652
2.0	   77.9893
2.0	   78.2709
2.0	   78.3790
2.0	   78.4583
2.0	   78.5369
2.0	   78.5915
2.0	   79.0732
2.0	   79.2991
2.0	   79.3861
2.0	   79.7444
2.0	   79.7701
2.0	   80.0170
2.0	   80.0819
2.0	   80.2068
2.0	   80.5365
2.0	   80.8647
2.0	   80.9555
2.0	   81.0086
2.0	   81.0885
2.0	   81.1635
2.0	   81.2488
2.0	   81.3629
2.0	   81.4394
2.0	   81.6109
2.0	   81.7606
2.0	   81.8594
2.0	   81.9944
2.0	   82.0961
2.0	   82.3364
2.0	   82.4419
2.0	   82.4778
2.0	   82.6604
2.0	   82.7730
2.0	   82.8217
2.0	   83.0302
2.0	   83.1799
2.0	   83.3327
2.0	   83.5343
2.0	   83.7164
2.0	   83.8247
2.0	   83.9869
2.0	   84.1321
2.0	   84.3392
2.0	   84.4976
2.0	   84.6182
2.0	   84.7708
2.0	   84.8177
2.0	   84.8564
2.0	   85.0284
2.0	   85.1494
2.0	   85.2848
2.0	   85.3341
2.0	   85.6600
2.0	   85.8303
2.0	   85.9890
2.0	   86.1270
2.0	   86.3297
2.0	   86.4001
2.0	   86.4225
2.0	   86.4996
2.0	   86.5389
2.0	   86.5995
2.0	   86.7604
2.0	   87.0605
2.0	   87.3081
2.0	   87.4400
2.0	   87.5922
2.0	   87.9096
2.0	   88.0418
2.0	   88.3360
2.0	   88.3914
2.0	   88.9428
2.0	   89.0608
2.0	   89.1732
2.0	   89.2386
2.0	   89.3483
2.0	   89.4032
2.0	   89.6903
2.0	   89.8203
2.0	   89.8640
2.0	   89.8922
2.0	   89.9562
2.0	   89.9930
2.0	   90.0070
2.0	   90.0286
2.0	   90.0978
2.0	   90.2831
2.0	   90.4651
2.0	   90.5283
2.0	   90.6184
2.0	   90.7067
2.0	   90.7314
2.0	   90.7787
2.0	   91.0521
2.0	   91.8573
2.0	   92.1057
2.0	   92.3344
2.0	   92.4289
2.0	   92.5170
2.0	   92.7052
2.0	   92.8097
2.0	   92.9096
2.0	   92.9967
2.0	   93.0737
2.0	   93.1355
2.0	   93.2863
2.0	   93.4363
2.0	   93.5615
2.0	   93.7393
2.0	   93.8437
2.0	   93.9331
2.0	   94.6308
2.0	   94.9399
2.0	   95.0937
2.0	   95.2213
2.0	   95.4048
2.0	   96.1269
2.0	   96.2675
2.0	   96.3219
2.0	   96.3948
2.0	   96.4414
2.0	   96.4854
2.0	   96.5453
2.0	   96.8874
2.0	   97.1428
2.0	   97.2383
2.0	   97.2946
2.0	   97.9688
2.0	   98.2095
2.0	   98.3552
2.0	   98.5037
2.0	   98.7111
2.0	   98.7728
2.0	   98.8190
2.0	   98.8891
2.0	   98.9528
2.0	   99.5422
2.0	   99.9775
2.0	  100.1128
2.0	  100.1790
2.0	  100.2114
2.0	  100.3210
2.0	  100.5313
2.0	  100.7881
2.0	  101.2809
2.0	  101.3296
2.0	  101.3583
2.0	  101.3947
2.0	  101.5371
2.0	  101.7994
2.0	  102.0450
2.0	  102.2287
2.0	  102.3771
2.0	  102.5663
2.0	  102.6373
2.0	  102.7040
2.0	  103.2914
2.0	  103.4829
2.0	  103.7040
2.0	  104.4391
2.0	  104.6609
2.0	  104.7293
2.0	  104.8295
2.0	  104.9643
2.0	  105.0640
2.0	  105.1335
2.0	  105.2984
2.0	  105.3769
2.0	  105.5486
2.0	  105.6135
2.0	  105.6482
2.0	  105.7162
2.0	  105.7450
2.0	  105.7618
2.0	  105.7785
2.0	  105.8506
2.0	  105.8828
2.0	  105.9037
2.0	  105.9446
2.0	  105.9511
2.0	  105.9612
2.0	  105.9692
2.0	  105.9744
2.0	  106.0890
2.0	  106.1494
2.0	  106.1578
2.0	  106.1637
2.0	  106.1717
2.0	  106.1789
2.0	  106.3323
2.0	  106.4539
2.0	  106.5103
2.0	  106.5952
2.0	  106.6845
2.0	  106.7901
2.0	  106.8563
2.0	  106.9237
2.0	  106.9752
2.0	  107.0235
2.0	  107.0582
2.0	  107.0730
2.0	  107.9422
2.0	  108.0851
2.0	  108.6278
2.0	  108.7728
2.0	  108.9684
2.0	  109.0931
2.0	  109.3042
2.0	  109.9340
2.0	  110.1797
2.0	  110.3640
2.0	  110.5008
2.0	  110.6490
2.0	  110.8069
2.0	  111.0375
2.0	  111.3379
2.0	  111.4774
2.0	  111.6351
2.0	  111.7571
2.0	  111.9514
2.0	  112.0442
2.0	  112.1230
2.0	  112.2726
2.0	  112.4647
2.0	  112.9458
2.0	  113.6602
2.0	  113.8012
2.0	  113.8831
2.0	  114.4723
2.0	  114.7701
2.0	  114.9420
2.0	  115.0344
2.0	  115.1117
2.0	  115.3695
2.0	  115.6232
2.0	  115.7619
2.0	  115.9594
2.0	  116.1004
2.0	  116.9483
2.0	  117.1038
2.0	  117.2890
2.0	  117.4646
2.0	  117.5998
2.0	  117.9915
2.0	  118.3015
2.0	  118.4495
2.0	  118.6990
2.0	  118.7763
2.0	  118.8935
2.0	  119.2712
2.0	  119.6422
2.0	  119.9364
3.0	    0.4798
3.0	    0.6290
3.0	    0.6756
3.0	    0.7524
3.0	    0.8411
3.0	    4.4088
3.0	    4.7578
3.0	    4.7959
3.0	    4.8014
3.0	    4.8056
3.0	    4.9272
3.0	    5.0153
3.0	    5.0778
3.0	    8.9870
3.0	    9.1638
3.0	    9.3740
3.0	    9.5427
3.0	    9.7045
3.0	    9.9078
3.0	   13.0793
3.0	   13.1724
3.0	   13.1925
3.0	   13.4494
3.0	   13.5237
3.0	   13.6058
3.0	   13.6790
3.0	   13.8348
3.0	   17.6882
3.0	   17.7152
3.0	   17.8684
3.0	   18.1730
3.0	   18.2384
3.0	   18.3447
3.0	   18.6107
3.0	   18.6164
3.0	   19.3518
3.0	   21.4933
3.0	   22.0467
3.0	   22.5173
3.0	   22.7753
3.0	   22.8934
3.0	   22.9684
3.0	   22.9949
3.0	   23.2281
3.0	   23.5657
3.0	   23.5847
3.0	   23.8203
3.0	   24.0080
3.0	   24.0879
3.0	   29.6183
3.0	   29.6942
3.0	   29.7319
3.0	   29.8276
3.0	   30.3962
3.0	   30.6644
3.0	   34.9504
3.0	   35.0633
3.0	   35.0925
3.0	   35.1370
3.0	   39.7048
3.0	   39.7420
3.0	   39.8611
3.0	   40.1499
3.0	   41.5727
3.0	   43.4760
3.0	   43.4971
3.0	   43.8819
3.0	   43.9715
3.0	   44.1055
3.0	   44.1339
3.0	   44.1468
3.0	   44.4158
3.0	   49.0935
3.0	   49.2819
3.0	   49.6318
3.0	   49.9870
3.0	   50.1970
3.0	   50.7706
3.0	   50.8155
3.0	   50.9897
3.0	   51.0415
3.0	   51.1650
3.0	   51.2078
3.0	   51.3082
3.0	   51.3135
3.0	   51.3241
3.0	   54.8079
3.0	   55.0188
3.0	   55.6076
3.0	   55.6398
3.0	   55.7471
3.0	   55.8627
3.0	   55.9784
3.0	   56.8087
3.0	   58.9981
3.0	   59.4923
3.0	   59.5015
3.0	   59.6216
3.0	   59.6276
3.0	   59.7876
3.0	   59.7910
3.0	   63.4085
3.0	   63.8626
3.0	   63.9342
3.0	   64.0437
3.0	   64.3007
3.0	   64.3814
3.0	   64.5211
3.0	   67.7800
3.0	   67.9299
3.0	   68.2915
3.0	   68.4252
3.0	   68.4516
3.0	   68.5834
3.0	   68.8139
3.0	   68.8279
3.0	   68.8335
3.0	   69.0634
3.0	   72.6825
3.0	   73.4854
3.0	   73.6400
3.0	   73.9376
3.0	   74.0963
3.0	   74.1986
3.0	   75.7671
3.0	   77.9366
3.0	   78.0775
3.0	   78.2337
3.0	   78.2908
3.0	   78.4042
3.0	   78.4366
3.0	   82.1186
3.0	   82.2125
3.0	   82.3065
3.0	   82.4321
3.0	   82.7087
3.0	   82.8075
3.0	   85.7596
3.0	   86.1933
3.0	   86.2018
3.0	   86.3477
3.0	   86.4914
3.0	   86.5431
3.0	   86.5567
3.0	   90.0613
3.0	   90.6090
3.0	   90.6142
3.0	   90.9528
3.0	   90.9592
3.0	   93.8541
3.0	   94.6708
3.0	   94.7335
3.0	   95.0154
3.0	   95.0352
3.0	   95.1340
3.0	   95.3078
3.0	   95.4710
3.0	   95.8138
3.0	   95.8411
3.0	   96.0975
3.0	   96.2351
3.0	   96.3628
3.0	   96.4608
3.0	  100.5418
3.0	  100.6719
3.0	  100.7209
3.0	  100.7281
3.0	  100.7842
3.0	  101.0271
3.0	  101.3263
3.0	  101.4009
3.0	  101.4241
3.0	  101.5187
3.0	  101.7326
3.0	  102.0071
3.0	  102.1505
3.0	  102.2098
3.0	  102.2738
3.0	  102.3165
3.0	  105.9792
3.0	  106.5454
3.0	  106.6822
3.0	  106.7075
3.0	  106.9331
3.0	  110.6740
3.0	  110.7005
3.0	  110.7927
3.0	  110.8396
3.0	  110.9411
3.0	  111.0878
3.0	  111.1795
3.0	  111.2274
3.0	  111.3213
3.0	  111.3503
3.0	  111.5948
3.0	  114.1467
3.0	  114.5555
3.0	  114.5807
3.0	  114.7980
3.0	  114.8826
3.0	  118.0059
3.0	  118.2253
3.0	  118.3817
3.0	  118.4356
3.0	  118.4407
3.0	  118.5654
3.0	  118.6572
3.0	  118.7718
3.0	  118.8723
3.0	  118.8955
4.0	    0.0999
4.0	    0.2725
4.0	    0.3509
4.0	    0.8059
4.0	    1.0426
4.0	    1.5042
4.0	    1.9457
4.0	    2.1300
4.0	    2.2578
4.0	    2.4987
4.0	    2.7508
4.0	    2.8498
4.0	    2.9359
4.0	    2.9591
4.0	    3.1152
4.0	    3.2833
4.0	    3.4226
4.0	    3.6500
4.0	    3.8835
4.0	    3.9516
4.0	    4.0534
4.0	    4.1191
4.0	    4.2512
4.0	    4.4754
4.0	    4.5462
4.0	    4.6657
4.0	    4.8223
4.0	    4.9303
4.0	    4.9963
4.0	    5.0662
4.0	    5.5943
4.0	    5.7327
4.0	    5.9330
4.0	    6.0842
4.0	    6.6461
4.0	    6.8742
4.0	    7.0166
4.0	    7.1448
4.0	    7.1838
4.0	    7.2907
4.0	    7.3987
4.0	    7.5248
4.0	    7.6980
4.0	    7.8935
4.0	    8.0875
4.0	    8.2438
4.0	    8.3541
4.0	    8.4644
4.0	    8.6256
4.0	    8.7863
4.0	    8.8614
4.0	    9.0431
4.0	    9.1688
4.0	    9.2201
4.0	    9.4950
4.0	    9.6925
4.0	    9.7607
4.0	   10.4805
4.0	   10.9292
4.0	   11.2297
4.0	   11.5755
4.0	   11.7031
4.0	   11.8834
4.0	   12.1898
4.0	   12.4017
4.0	   12.8134
4.0	   12.9773
4.0	   13.1611
4.0	   13.2342
4.0	   13.3102
4.0	   13.4155
4.0	   13.6298
4.0	   13.8609
4.0	   14.0127
4.0	   14.6362
4.0	   15.1695
4.0	   15.2585
4.0	   15.4075
4.0	   15.5943
4.0	   15.7051
4.0	   15.7408
4.0	   15.9834
4.0	   16.0536
4.0	   16.4374
4.0	   16.6156
4.0	   16.6900
4.0	   16.7679
4.0	   16.9322
4.0	   17.1237
4.0	   17.4742
4.0	   17.5664
4.0	   17.5936
4.0	   17.7275
4.0	   17.9310
4.0	   18.4097
4.0	   18.4396
4.0	   19.0655
4.0	   19.3105
4.0	   19.4649
4.0	   19.8515
4.0	   20.0439
4.0	   20.3491
4.0	   20.4273
4.0	   20.5373
4.0	   21.2682
4.0	   21.4040
4.0	   21.4774
4.0	   21.6208
4.0	   21.8783
4.0	   22.0440
4.0	   22.1757
4.0	   22.2565
4.0	   22.4661
4.0	   22.5994
4.0	   22.6045
4.0	   22.7378
4.0	   22.8277
4.0	   22.8600
4.0	   23.0712
4.0	   23.4840
