,Trial_IDs,Transition,P1_IN_Ephys_TS,P1_OUT_Ephys_TS,P2_IN_Ephys_TS,P2_OUT_Ephys_TS,Latency,RewardEphysTS
909,166,21,1619.5306,1619.6126000000004,1620.2345,1620.5174000000004,0.703899999999976,NaN
910,166,11,1620.2345,1620.5174000000004,1621.0610000000004,1621.2485000000004,0.8265000000001237,NaN
911,166,16,1621.0610000000004,1621.2485000000004,1622.0337666666667,1622.0961666666665,0.9726000000000568,NaN
912,166,63,1622.0337666666667,1622.0961666666665,1622.5092666666667,1622.6888666666666,0.4755000000000109,NaN
913,166,37,1622.5092666666667,1622.6888666666666,1622.9348666666665,1624.9718666666663,0.4255999999998039,1622.9348666666665
914,167,21,1625.5326999999995,1625.6339,1626.2577999999999,1626.3833,0.7251000000001113,NaN
915,167,16,1626.4449,1626.5794999999998,1627.3310666666666,1627.3830666666665,0.8859999999999673,NaN
916,167,62,1627.3310666666666,1627.3830666666665,1627.8290666666662,1627.8400666666666,0.4979999999998199,NaN
917,167,33,1627.9303666666667,1628.0729666666666,1628.2627666666667,1628.3156666666666,0.3324000000000069,NaN
918,167,37,1628.3395666666665,1628.3489666666662,1628.6737666666666,1630.7366666666667,0.3342000000000098,1628.6737666666666
919,168,21,1631.1519,1631.2636000000002,1632.0348000000001,1632.2366000000002,0.8829000000000633,NaN
920,168,11,1632.0348000000001,1632.2366000000002,1632.3225,1632.4598,0.2877000000000862,NaN
921,168,16,1632.3225,1632.4598,1633.2332666666666,1633.2732666666666,0.9105999999999312,NaN
922,168,63,1633.2332666666666,1633.2732666666666,1633.7543666666666,1633.7544666666665,0.5210999999999331,NaN
923,168,37,1633.7547666666667,1633.8610666666666,1634.1093666666666,1635.7086666666667,0.3545999999998912,1634.1093666666666
924,169,21,1636.1465666666668,1636.1906666666666,1636.6659666666667,1636.755366666667,0.519399999999905,NaN
925,169,16,1636.8098666666665,1636.8968666666665,1638.2858333333334,1638.2950333333333,1.4757999999999356,NaN
926,169,63,1638.4211333333333,1638.4360333333334,1639.0736333333332,1639.0737333333334,0.6525000000001455,NaN
927,169,33,1639.0740333333333,1639.2378333333331,1639.3814333333337,1639.3834333333332,0.3074000000001433,NaN
928,170,72,1639.4696333333334,1641.0071333333333,1641.3797666666667,1641.4596666666669,1.9100999999998292,NaN
929,170,21,1641.3797666666667,1641.4596666666669,1642.0466666666669,1642.2587666666668,0.6668999999999414,NaN
930,170,16,1642.0466666666669,1642.2587666666668,1642.8558,1642.8719999999998,0.8090000000001965,NaN
931,170,63,1642.8558,1642.8719999999998,1643.3274,1643.3275,0.471599999999853,NaN
932,170,37,1643.3276,1643.4546,1643.7182,1645.1643,0.3906000000001768,1643.7182
933,171,72,1643.7182,1645.1643,1645.681,1645.7557000000004,1.9627999999997885,NaN
934,171,21,1645.681,1645.7557000000004,1646.1386000000005,1646.1614000000004,0.4576000000001841,NaN
935,171,16,1646.1736000000005,1646.2537000000004,1646.9369000000004,1646.9626000000005,0.7633000000000719,NaN
936,171,63,1646.9369000000004,1646.9626000000005,1647.4834333333336,1647.4835333333335,0.5463999999999487,NaN
937,171,33,1647.6282333333334,1647.7319333333332,1647.8528333333334,1647.8569333333332,0.22460000000000946,NaN
938,172,21,1650.0784666666666,1650.1485666666663,1650.5407666666663,1650.7303666666667,0.4622999999999138,NaN
939,172,16,1650.5407666666663,1650.7303666666667,1651.5455666666667,1651.5952999999995,1.0048000000001591,NaN
940,172,63,1651.5455666666667,1651.5952999999995,1652.1092999999998,1652.1093999999998,0.5635999999999513,NaN
941,172,33,1652.1095,1652.1965,1652.3542999999995,1652.4665999999995,0.24479999999994104,NaN
942,172,37,1652.3542999999995,1652.4665999999995,1652.7553,1654.3682999999999,0.4010000000000673,1652.7553
943,173,21,1654.9682333333333,1655.0987333333333,1655.4565333333333,1655.582233333333,0.4882999999999811,NaN
944,173,11,1655.4565333333333,1655.582233333333,1655.6987333333332,1655.7820333333332,0.2421999999999116,NaN
945,173,16,1655.6987333333332,1655.7820333333332,1656.2832666666666,1656.3020666666666,0.5843999999999596,NaN
946,173,63,1656.2832666666666,1656.3020666666666,1656.8383666666666,1656.8384666666666,0.5551000000000386,NaN
947,173,37,1656.8388666666667,1656.9097666666667,1657.1493666666665,1658.5479666666665,0.3104999999998199,1657.1493666666665
948,174,72,1657.1493666666665,1658.5479666666665,1659.0355666666667,1659.0356666666667,1.8862000000001444,NaN
949,174,21,1659.0357666666666,1659.1364666666668,1659.4691666666665,1659.6215666666667,0.4334000000001197,NaN
950,174,11,1659.4691666666665,1659.6215666666667,1659.8363666666667,1659.9243666666666,0.3671999999999116,NaN
951,174,13,1659.8363666666667,1659.9243666666666,1661.0809666666667,1661.1650666666667,1.2445999999999913,NaN
952,174,37,1661.0809666666667,1661.1650666666667,1661.4164666666668,1661.7521,0.3354999999999109,NaN
953,174,76,1661.4164666666668,1661.7521,1662.6290000000001,1662.6337,1.2123000000001412,NaN
954,174,63,1662.6290000000001,1662.6337,1663.2022,1663.2023000000002,0.5732000000000426,NaN
955,174,37,1663.2035,1663.3511,1663.621,1665.1731,0.4175000000000182,1663.621
956,175,21,1665.7094,1665.7726,1666.257,1666.372,0.5476000000001022,NaN
957,175,11,1666.257,1666.372,1666.7071,1666.8524,0.4501000000000204,NaN
958,175,16,1666.7071,1666.8524,1667.7993999999999,1667.8702999999996,1.0920999999998455,NaN
959,175,63,1667.7993999999999,1667.8702999999996,1668.3747999999996,1668.3749,0.5753999999999451,NaN
960,175,33,1668.3753,1668.5449,1668.6607,1668.761,0.28539999999998145,NaN
961,175,37,1668.7735,1668.8333,1669.0567,1670.6459,0.2831999999998516,1669.0567
962,176,21,1671.604,1671.632,1672.0312,1672.1314,0.427199999999857,NaN
963,176,16,1672.0312,1672.1314,1673.2468666666666,1673.2832666666666,1.21550000000002,NaN
964,176,63,1673.2468666666666,1673.2832666666666,1673.7641666666666,1673.8476666666668,0.5172999999999774,NaN
965,176,37,1673.7641666666666,1673.8476666666668,1674.1164666666666,1675.6024666666667,0.3523000000000138,1674.1164666666666
966,177,77,1674.1164666666666,1675.6024666666667,1675.6852666666664,1675.7135666666666,1.5688000000000102,NaN
967,177,72,1675.6852666666664,1675.7135666666666,1676.1945666666666,1676.3083666666664,0.5093000000001666,NaN
968,177,21,1676.1945666666666,1676.3083666666664,1676.8034666666665,1676.9750666666664,0.6088999999999487,NaN
969,177,13,1676.8034666666665,1676.9750666666664,1678.3195666666666,1678.3940666666665,1.5161000000000513,NaN
970,177,37,1678.3195666666666,1678.3940666666665,1678.6440666666667,1678.7836666666667,0.3242999999999938,NaN
971,177,76,1678.6440666666667,1678.7836666666667,1679.3678666666667,1679.4693666666667,0.7237999999999829,NaN
972,177,63,1679.3678666666667,1679.4693666666667,1679.9521666666667,1679.9522666666667,0.5842999999999847,NaN
973,177,37,1679.9523666666666,1680.0616666666667,1680.3123666666665,1682.3312666666668,0.3600000000001273,1680.3123666666665
974,178,72,1682.3664999999999,1682.6266999999998,1683.0655,1683.1393999999998,0.6990000000000691,NaN
975,178,21,1683.0655,1683.1393999999998,1683.5975999999998,1683.7714999999998,0.5320999999999003,NaN
976,178,16,1683.5975999999998,1683.7714999999998,1684.7521666666667,1684.7638666666667,1.154400000000123,NaN
977,178,63,1684.7521666666667,1684.7638666666667,1685.2628666666667,1685.2629666666667,0.5107000000000426,NaN
978,178,37,1685.4111666666665,1685.5049666666666,1685.7361666666666,1687.2840666666666,0.3250000000000455,1685.7361666666666
979,179,72,1685.7361666666666,1687.2840666666666,1687.6707666666666,1687.7641666666666,1.9346000000000456,NaN
980,179,21,1687.6707666666666,1687.7641666666666,1688.2552666666668,1688.3485666666668,0.5845000000001619,NaN
981,179,11,1688.2552666666668,1688.3485666666668,1688.601366666667,1688.698266666667,0.3460999999999785,NaN
982,179,16,1688.601366666667,1688.698266666667,1689.2589,1689.2641,0.657399999999825,NaN
983,179,63,1689.2589,1689.2641,1689.7018,1689.7746000000004,0.4429000000000087,NaN
984,179,37,1689.7018,1689.7746000000004,1689.9779,1691.9645,0.2761000000000422,1689.9779
985,180,21,1692.5539333333334,1692.6146333333334,1692.9983333333337,1693.2005333333339,0.44440000000008695,NaN
986,180,13,1692.9983333333337,1693.2005333333339,1694.2026333333338,1694.2598333333337,1.204300000000103,NaN
987,180,33,1694.3996333333337,1694.4808333333337,1694.6470333333336,1694.7111333333337,0.2473999999999705,NaN
988,180,73,1694.7283333333337,1694.8405333333337,1696.1911,1696.2589999999996,1.462500000000091,NaN
989,180,37,1696.1911,1696.2589999999996,1696.5541,1696.6526,0.362999999999829,NaN
990,180,76,1696.5541,1696.6526,1697.1379000000002,1697.1796,0.5838000000001102,NaN
991,180,63,1697.1379000000002,1697.1796,1697.6216,1697.6987,0.4836999999999989,NaN
992,180,33,1697.6216,1697.6987,1697.8344,1697.9017999999999,0.21280000000001564,NaN
993,180,37,1697.8344,1697.9017999999999,1698.1326999999999,1699.7954,0.2982999999999265,1698.1326999999999
994,181,21,1700.2654,1700.2973,1700.8005,1700.8781999999999,0.5351000000000568,NaN
995,181,11,1700.8005,1700.8781999999999,1701.0157,1701.1643,0.21519999999986794,NaN
996,181,16,1701.0157,1701.1643,1702.4342,1702.4576,1.4183000000000447,NaN
997,181,63,1702.4342,1702.4576,1702.9732999999999,1703.2048,0.5390999999999622,NaN
998,181,33,1702.9732999999999,1703.2048,1703.3327,1703.4581,0.35940000000005057,NaN
999,182,72,1703.4882,1704.8218,1705.4286,1705.4683,1.9403999999999544,NaN
1000,182,21,1705.4286,1705.4683,1705.8786,1706.182,0.4499999999998181,NaN
1001,182,13,1705.8786,1706.182,1707.3617,1707.4269,1.4831000000001495,NaN
1002,182,37,1707.3617,1707.4269,1707.6707,1707.7483,0.3089999999999691,NaN
1003,182,73,1707.6707,1707.7483,1709.2814999999998,1709.3568999999998,1.6105000000000018,NaN
1004,182,37,1709.2814999999998,1709.3568999999998,1709.5960999999998,1709.6689999999999,0.3145999999999276,NaN
1005,182,77,1709.5960999999998,1709.6689999999999,1710.6787,1710.7555999999997,1.0825999999999567,NaN
1006,182,76,1710.6787,1710.7555999999997,1711.5205999999998,1711.5630999999998,0.8419000000001233,NaN
1007,182,63,1711.5205999999998,1711.5630999999998,1712.0107999999998,1712.0108999999998,0.4901999999999589,NaN
1008,182,33,1712.0109999999997,1712.1798999999999,1712.2889999999998,1712.3804999999998,0.27800000000002,NaN
1009,182,37,1712.2889999999998,1712.3804999999998,1712.6256999999998,1714.7222,0.3367000000000644,1712.6256999999998
1010,183,21,1715.5659666666666,1715.6443666666667,1715.9915666666666,1716.2713666666666,0.4256000000000313,NaN
1011,183,16,1715.9915666666666,1716.2713666666666,1716.7840666666666,1716.807066666667,0.7925000000000182,NaN
1012,183,63,1716.7840666666666,1716.807066666667,1717.2959,1717.296,0.5117000000000189,NaN
1013,183,37,1717.423,1717.5589000000002,1717.7939000000001,1719.2491,0.3709000000001197,1717.7939000000001
1014,184,72,1717.7939000000001,1719.2491,1719.766,1719.8547,1.972099999999955,NaN
1015,184,21,1719.766,1719.8547,1720.2865,1720.3108,0.5204999999998563,NaN
1016,184,16,1720.3555999999999,1720.4541,1721.3900333333333,1721.4711333333332,1.0342999999998028,NaN
1017,184,63,1721.3900333333333,1721.4711333333332,1721.8941333333332,1721.9418333333333,0.5041000000001077,NaN
1018,184,37,1722.0678333333333,1722.1583333333333,1722.3868333333332,1724.0838333333331,0.31899999999996004,1722.3868333333332
1019,185,21,1724.5575666666666,1724.5971666666671,1725.1566666666668,1725.374266666667,0.5990999999999076,NaN
1020,185,11,1725.1566666666668,1725.374266666667,1725.8048666666666,1725.9130666666667,0.648200000000088,NaN
1021,185,16,1725.8048666666666,1725.9130666666667,1726.6419333333333,1726.6769333333336,0.8369000000000142,NaN
1022,185,63,1726.6419333333333,1726.6769333333336,1727.1618333333333,1727.1619333333333,0.5199000000000069,NaN
1023,185,37,1727.2942333333335,1727.3969333333334,1727.6177333333335,1728.8964333333333,0.3234999999999673,1727.6177333333335
1024,186,72,1727.6177333333335,1728.8964333333333,1729.3935333333334,1729.4832333333334,1.77579999999989,NaN
1025,186,21,1729.3935333333334,1729.4832333333334,1729.7877333333333,1729.9089333333336,0.3941999999999553,NaN
1026,186,16,1729.7877333333333,1729.9089333333336,1730.5648666666666,1730.5985666666666,0.7770000000000437,NaN
1027,186,63,1730.5648666666666,1730.5985666666666,1731.0852666666663,1731.1454666666666,0.5203999999998814,NaN
1028,186,37,1731.0852666666663,1731.1454666666666,1731.3588666666667,1733.2122666666667,0.273600000000215,1731.3588666666667
1029,187,21,1735.2985333333334,1735.4737333333333,1736.3638333333333,1736.5131333333334,1.0652999999999793,NaN
1030,187,16,1736.3638333333333,1736.5131333333334,1737.1389000000001,1737.1769999999997,0.7748999999998887,NaN
1031,187,63,1737.1973,1737.2438,1737.7548999999997,1737.99,0.5575999999998658,NaN
1032,187,37,1737.7548999999997,1737.99,1738.2885,1739.9422,0.5336000000002059,1738.2885
1033,188,21,1740.4768333333334,1740.5764333333339,1741.0354333333337,1741.1404333333337,0.5586000000000695,NaN
1034,188,12,1741.3203333333336,1741.4271333333334,1742.1363333333334,1742.2262333333338,0.8159999999998035,NaN
1035,188,21,1742.1363333333334,1742.2262333333338,1742.9153333333334,1744.1513666666667,0.7789999999999964,NaN
1036,188,16,1742.9153333333334,1744.1513666666667,1744.8265666666668,1744.8639666666663,1.9110000000000584,NaN
1037,188,62,1744.8265666666668,1744.8639666666663,1745.3599666666667,1745.3746666666668,0.5334000000000287,NaN
1038,188,23,1745.3833666666667,1745.3916666666667,1745.6126666666667,1745.7253666666663,0.2292999999999665,NaN
1039,188,37,1745.6126666666667,1745.7253666666663,1745.9860666666668,1747.4404666666667,0.3733999999999469,1745.9860666666668
1040,189,22,1748.5347000000002,1748.7764000000002,1748.8574000000003,1748.8665000000003,0.3226999999999407,NaN
1041,189,21,1748.8574000000003,1748.8665000000003,1749.5060000000003,1749.9393000000002,0.6485999999999876,NaN
1042,189,13,1751.9015000000002,1752.3408000000002,1753.693733333333,1753.9669333333331,1.7918999999999414,NaN
1043,189,37,1753.693733333333,1753.9669333333331,1754.2219333333333,1754.329533333333,0.5281999999999698,NaN
1044,189,76,1754.2219333333333,1754.329533333333,1755.009633333333,1755.084133333333,0.7877000000000862,NaN
1045,189,63,1755.009633333333,1755.084133333333,1755.5517333333332,1755.5518333333332,0.5421000000001186,NaN
1046,189,37,1755.5521333333331,1755.644733333333,1755.9054333333331,1757.6824333333332,0.3532999999999902,1755.9054333333331
1047,190,21,1758.2204333333334,1758.4284333333335,1758.7282333333335,1758.9547333333335,0.5078000000000884,NaN
1048,190,11,1758.7282333333335,1758.9547333333335,1759.0291333333334,1759.2141333333334,0.300899999999956,NaN
1049,190,16,1759.0291333333334,1759.2141333333334,1759.9372,1760.0106,0.9078999999999268,NaN
1050,190,63,1759.9372,1760.0106,1760.4608,1760.5528000000002,0.5235999999999876,NaN
1051,190,37,1760.6011,1760.7188,1760.9389,1762.6785,0.33780000000001564,1760.9389
1052,191,21,1763.1359,1763.1968999999997,1763.5779,1764.1376,0.4420000000000073,NaN
1053,191,16,1763.5779,1764.1376,1764.8520666666664,1764.9025666666662,1.2739999999998872,NaN
1054,191,63,1764.8520666666664,1764.9025666666662,1765.4015666666667,1765.4016666666662,0.54950000000008,NaN
1055,191,37,1765.5855666666662,1765.7530666666667,1765.9920666666665,1767.8728666666666,0.4065000000000509,1765.9920666666665
1056,192,21,1768.333,1768.3996,1768.7916,1768.9679,0.458599999999933,NaN
1057,192,11,1768.7916,1768.9679,1769.0632,1769.1770000000001,0.2716000000000349,NaN
1058,192,16,1769.0632,1769.1770000000001,1769.8059333333333,1769.8224333333333,0.7426000000000386,NaN
1059,192,63,1769.8059333333333,1769.8224333333333,1770.3819333333333,1770.6316333333332,0.5760000000000218,NaN
1060,192,37,1770.3819333333333,1770.6316333333332,1770.8664333333331,1772.4370333333334,0.4845000000000255,1770.8664333333331
1061,193,21,1772.8982666666666,1772.9695666666664,1773.6119666666666,1773.7018666666665,0.7137000000000171,NaN
1062,193,11,1773.6119666666666,1773.7018666666665,1773.8472666666664,1773.9657666666665,0.23529999999982465,NaN
1063,193,16,1773.8472666666664,1773.9657666666665,1774.6199,1774.6478,0.7725000000000364,NaN
1064,193,63,1774.6199,1774.6478,1775.099,1775.2396,0.4791000000000167,NaN
1065,193,37,1775.099,1775.2396,1775.4825999999998,1776.8775999999998,0.38360000000011496,1775.4825999999998
1066,194,72,1775.4825999999998,1776.8775999999998,1777.3086,1777.3953999999999,1.8259999999997945,NaN
1067,194,21,1777.3086,1777.3953999999999,1777.8487,1778.1238,0.5401000000001659,NaN
1068,194,16,1777.8487,1778.1238,1778.8487666666667,1778.9006666666667,0.9999000000000252,NaN
1069,194,63,1778.8487666666667,1778.9006666666667,1779.3578666666667,1779.3579666666667,0.5090999999999894,NaN
1070,194,37,1779.3580666666667,1779.5357666666669,1779.7823666666666,1781.5658666666666,0.4242999999999029,1779.7823666666666
1071,195,21,1781.9379666666666,1782.0149666666666,1782.4453666666666,1782.5268666666666,0.5073999999999614,NaN
1072,195,11,1782.4453666666666,1782.5268666666666,1782.8008666666667,1782.9999666666668,0.35550000000012005,NaN
1073,195,16,1782.8008666666667,1782.9999666666668,1783.5381,1783.5575999999999,0.7371000000000549,NaN
1074,195,63,1783.5381,1783.5575999999999,1784.0318999999997,1784.032,0.4937999999999647,NaN
1075,195,37,1784.0321,1784.1125,1784.3187999999998,1785.8084999999999,0.2867000000001099,1784.3187999999998
1076,196,72,1784.3187999999998,1785.8084999999999,1786.2734333333333,1786.3703333333333,1.9545999999998005,NaN
1077,196,21,1786.2734333333333,1786.3703333333333,1786.7604333333334,1786.8888333333334,0.48700000000008,NaN
1078,196,16,1786.7604333333334,1786.8888333333334,1787.4009333333336,1787.4346333333333,0.6404999999999745,NaN
1079,196,63,1787.4009333333336,1787.4346333333333,1787.9943666666668,1787.9944666666668,0.5932999999999993,NaN
1080,196,37,1787.994766666667,1788.2083666666667,1788.449566666667,1790.013866666667,0.4547999999999774,1788.449566666667
1081,197,21,1790.6756666666668,1790.7083666666667,1791.1057666666668,1791.2495666666669,0.43010000000003856,NaN
1082,197,13,1791.298266666667,1791.4282666666668,1792.665066666667,1792.890666666667,1.366800000000012,NaN
1083,197,37,1792.665066666667,1792.890666666667,1793.1594666666667,1793.2496666666668,0.4944000000000415,NaN
1084,197,73,1793.1594666666667,1793.2496666666668,1794.3313333333335,1794.3864333333331,1.171600000000126,NaN
1085,197,33,1794.3313333333335,1794.3864333333331,1794.5632333333335,1794.5888333333335,0.23189999999999603,NaN
1086,197,76,1794.6835333333331,1794.7579333333335,1795.1612333333335,1795.2122333333334,0.4777000000001408,NaN
1087,197,63,1795.1612333333335,1795.2122333333334,1795.6374333333335,1795.6741333333334,0.4762000000000626,NaN
1088,197,37,1795.6374333333335,1795.6741333333334,1795.8884333333335,1797.7745333333335,0.25099999999997635,1795.8884333333335
1089,198,21,1798.1059333333333,1798.1793333333333,1798.5998333333332,1798.7935333333332,0.4938999999999396,NaN
1090,198,16,1798.5998333333332,1798.7935333333332,1799.3152666666667,1799.3942666666667,0.7153000000000702,NaN
1091,198,63,1799.3152666666667,1799.3942666666667,1799.8103666666668,1799.9368666666667,0.4950999999998658,NaN
1092,198,37,1799.8103666666668,1799.9368666666667,1800.1347666666663,1802.0436666666667,0.3243999999999687,1800.1347666666663
1093,199,77,1800.1347666666663,1802.0436666666667,1802.0851,1802.1623,1.950300000000197,NaN
1094,199,72,1802.0851,1802.1623,1802.5548,1802.5548999999999,0.4696999999998752,NaN
1095,199,21,1802.555,1802.649,1803.2493,1803.3222999999996,0.694300000000112,NaN
1096,199,16,1803.37,1803.5553,1804.0103333333332,1804.0357333333332,0.6402000000000498,NaN
1097,199,63,1804.0103333333332,1804.0357333333332,1804.5148333333332,1804.5149333333331,0.5045000000000073,NaN
1098,199,37,1804.5154333333332,1804.6145333333332,1804.8628333333331,1806.4567333333332,0.3473999999998796,1804.8628333333331
1099,200,21,1806.9344333333333,1807.035433333333,1807.406033333333,1807.575233333333,0.471599999999853,NaN
1100,200,16,1807.406033333333,1807.575233333333,1808.155933333333,1808.2289,0.7499000000000251,NaN
1101,200,63,1808.155933333333,1808.2289,1808.6855000000005,1808.7427,0.5294000000001233,NaN
1102,200,37,1808.8551000000002,1808.9402000000002,1809.1686000000002,1810.7029000000002,0.31349999999997635,1809.1686000000002
1103,201,72,1809.1686000000002,1810.7029000000002,1811.1286,1811.1984,1.959999999999809,NaN
1104,201,21,1811.1286,1811.1984,1811.5559999999998,1811.6395,0.4274000000000342,NaN
1105,201,11,1811.5559999999998,1811.6395,1811.9671999999998,1812.0639999999999,0.41120000000000795,NaN
1106,201,16,1811.9671999999998,1812.0639999999999,1812.7799,1812.85,0.8126999999999498,NaN
1107,201,63,1812.7799,1812.85,1813.3227,1813.3227999999997,0.5428000000001703,NaN
1108,201,37,1813.3229,1813.4004,1813.6148,1815.0570000000002,0.29169999999999163,1813.6148
1109,201,72,1813.6148,1815.0570000000002,1815.369,1815.4942,1.7542000000000826,NaN
1110,202,22,1815.369,1815.4942,1816.4500666666668,1816.6005666666667,1.0810999999998785,NaN
1111,202,21,1816.4500666666668,1816.6005666666667,1816.9234666666669,1817.2225666666668,0.473399999999856,NaN
1112,202,11,1816.9234666666669,1817.2225666666668,1817.2531666666669,1817.2929666666669,0.3297000000000025,NaN
1113,202,16,1817.4487666666669,1817.5443666666667,1818.0302333333334,1818.0587333333333,0.5813000000000557,NaN
1114,202,63,1818.0302333333334,1818.0587333333333,1818.7061333333334,1818.8676333333333,0.6758999999999561,NaN
1115,202,33,1818.7061333333334,1818.8676333333333,1819.0727333333332,1819.0821333333333,0.3666000000000622,NaN
1116,203,21,1822.3372,1822.4728999999998,1822.8251999999998,1823.3346999999999,0.4880000000000564,NaN
1117,203,12,1822.8251999999998,1823.3346999999999,1823.9085999999998,1823.9798999999998,1.0833999999999833,NaN
1118,203,26,1823.9085999999998,1823.9798999999998,1824.9850666666666,1825.0053666666668,1.0762999999999463,NaN
1119,203,63,1824.9850666666666,1825.0053666666668,1825.4499666666668,1825.5866666666668,0.4649000000001706,NaN
1120,203,33,1825.4499666666668,1825.5866666666668,1825.6994666666667,1825.8179666666667,0.2494999999998981,NaN
1121,203,33,1825.6994666666667,1825.8179666666667,1825.9963666666667,1826.0352666666668,0.29690000000005057,NaN
1122,204,21,1828.203,1828.3177,1828.6745,1828.9412,0.4715000000001055,NaN
1123,204,16,1828.6745,1828.9412,1829.3483999999999,1829.3772,0.6739000000000033,NaN
1124,204,63,1829.3483999999999,1829.3772,1829.9148333333335,1829.9960333333333,0.5662999999999556,NaN
1125,204,33,1829.9148333333335,1829.9960333333333,1830.1354333333334,1830.2033333333334,0.22059999999987667,NaN
1126,205,21,1832.5389333333333,1832.6351333333332,1833.3273333333332,1833.4356333333333,0.7884000000001379,NaN
1127,205,11,1833.3273333333332,1833.4356333333333,1833.540533333333,1833.6819333333333,0.21319999999991526,NaN
1128,205,16,1833.540533333333,1833.6819333333333,1834.1697000000001,1834.1741000000002,0.6290000000001328,NaN
1129,205,63,1834.1697000000001,1834.1741000000002,1834.6901,1834.8003,0.5203999999998814,NaN
1130,205,37,1834.6901,1834.8003,1835.0111000000002,1836.8309000000002,0.3209999999999127,1835.0111000000002
1131,206,21,1837.1721,1837.2427,1837.6462,1837.7268,0.474100000000135,NaN
1132,206,16,1837.8509,1837.9949,1838.6274333333333,1838.6515333333334,0.7763999999999669,NaN
1133,206,63,1838.6274333333333,1838.6515333333334,1839.0980333333334,1839.1667333333332,0.4705999999998767,NaN
1134,206,37,1839.0980333333334,1839.1667333333332,1839.4157333333333,1840.9445333333333,0.3177000000000589,1839.4157333333333
1135,207,72,1839.4157333333333,1840.9445333333333,1841.3979666666667,1841.4913666666666,1.982200000000148,NaN
1136,207,21,1841.3979666666667,1841.4913666666666,1842.0420666666666,1842.1241666666665,0.6440999999999804,NaN
1137,207,11,1842.0420666666666,1842.1241666666665,1842.2668666666666,1842.3685666666665,0.22479999999995925,NaN
1138,207,63,1845.3628,1845.3783,1845.9434,1845.9435,0.580600000000004,NaN
1139,207,37,1845.944,1846.1058,1846.3622,1847.8562,0.41820000000006985,1846.3622
1140,208,72,1846.3622,1847.8562,1848.292,1848.3405,1.9297999999998865,NaN
1141,208,21,1848.292,1848.3405,1849.1686,1849.5245,0.8766000000000531,NaN
1142,208,16,1849.1686,1849.5245,1850.1485666666667,1850.1833666666666,0.979799999999841,NaN
1143,208,63,1850.1485666666667,1850.1833666666666,1850.633266666667,1850.6926666666668,0.4847000000002026,NaN
1144,208,33,1850.633266666667,1850.6926666666668,1850.8405666666667,1850.9123666666667,0.20729999999980464,NaN
1145,208,37,1850.8405666666667,1850.9123666666667,1851.1303666666668,1852.6490666666666,0.2898000000000138,1851.1303666666668
1146,209,72,1851.1303666666668,1852.6490666666666,1852.9667666666667,1853.0546666666667,1.83640000000014,NaN
1147,209,21,1852.9667666666667,1853.0546666666667,1853.4807666666668,1853.6422666666667,0.5139999999998963,NaN
1148,209,16,1853.4807666666668,1853.6422666666667,1854.0830666666668,1854.1580999999999,0.6023000000000138,NaN
1149,209,63,1854.0830666666668,1854.1580999999999,1854.6073,1854.6074,0.5241000000000895,NaN
1150,209,37,1854.6074999999998,1854.6891,1854.9121,1856.5909,0.3045999999999367,1854.9121
1151,210,21,1857.0116,1857.0615,1857.3790999999999,1857.5898,0.3675000000000637,NaN
1152,210,11,1857.3790999999999,1857.5898,1857.6952999999999,1857.7921999999999,0.3161999999999807,NaN
1153,210,16,1857.6952999999999,1857.7921999999999,1858.3491,1858.3673,0.6538000000000466,NaN
1154,210,63,1858.3491,1858.3673,1858.9078333333332,1858.9079333333332,0.5586000000000695,NaN
1155,210,33,1858.9084333333333,1859.0706333333333,1859.2739333333332,1859.337733333333,0.36550000000011096,NaN
1156,210,37,1859.2739333333332,1859.337733333333,1859.5693333333331,1861.025033333333,0.29539999999997235,1859.5693333333331
1157,211,72,1859.5693333333331,1861.025033333333,1861.4169666666667,1861.4787666666666,1.8476000000000568,NaN
1158,211,21,1861.4169666666667,1861.4787666666666,1861.8409666666666,1862.0351666666666,0.42399999999997817,NaN
1159,211,11,1861.8409666666666,1862.0351666666666,1862.1588666666667,1862.3111666666666,0.31790000000000873,NaN
1160,211,16,1862.1588666666667,1862.3111666666666,1862.9452,1862.9605000000001,0.7862000000000079,NaN
1161,211,63,1862.9711000000002,1863.0186,1863.4661,1863.6905000000002,0.4949999999998909,NaN
1162,211,37,1863.4661,1863.6905000000002,1863.9572,1865.6319,0.4910999999999604,1863.9572
1163,212,21,1866.1267,1866.1570000000002,1866.8311,1866.9956000000002,0.7043999999998505,NaN
1164,212,11,1866.8311,1866.9956000000002,1867.1121,1867.22,0.2809999999999491,NaN
1165,212,16,1867.1121,1867.22,1867.8923666666667,1867.9195666666667,0.7801000000001751,NaN
1166,212,63,1867.8923666666667,1867.9195666666667,1868.4565666666667,1868.4566666666667,0.5642000000000279,NaN
1167,212,37,1868.585466666667,1868.7997666666668,1869.1164666666668,1870.7057666666667,0.5309999999999491,1869.1164666666668
1168,213,73,1869.1164666666668,1870.7057666666667,1870.7204000000002,1870.7485000000001,1.6038999999998396,NaN
1169,213,72,1870.7398,1870.7989000000002,1871.2001,1871.294,0.4602999999999611,NaN
1170,213,21,1871.2001,1871.294,1871.6680000000001,1871.9971,0.4678999999998723,NaN
1171,213,16,1871.6680000000001,1871.9971,1872.4806,1872.4928,0.8125999999999749,NaN
1172,213,63,1872.4806,1872.4928,1873.0644333333332,1873.0645333333332,0.5837000000001353,NaN
